fc_zscore_z16	fc_zscore_d15	fc_zscore_z15	fc_zscore_sharma	fc_zscore_zeis	fc_zscore_tasic	grand_mean	gene
25.2275414835481	14.4847693869052	18.0249881000947	10.6813445682145	18.9318983079251	2.87173135177714	16.2548787434999	CCL4
12.0151733716899	14.4223397494116	7.57314531784983	5.437766416191	14.7272507295686	17.921204398305	13.2187565605508	CD53
7.22164734883988	0.0924296565925567	17.0247436006275	7.50998618176149	19.7665556141553	20.7145611463547	12.2673648911945	CSF1R
10.6142296376964	4.87976897321688	15.2712134669937	9.19205493747793	13.8785499738528	20.3902659051503	12.2463898057746	LAPTM5
3.25183828952026	0.0924296565925567	15.5402814498273	8.28255486315896	19.9382215034175	22.8563520255686	11.9114181564931	C1QB
6.8003952126974	0.0924296565925567	13.7448324119405	9.56760169695666	26.8873987568411	26.2736307379674	11.6562170544486	CTSS
12.264302527423	0.0924296565925567	10.9317490007599	5.16387174696488	14.7329373766008	16.0754318835684	11.5980257640914	CX3CR1
14.0518007107483	0.0924296565925567	8.5053623217226	-0.0748647329230002	14.5641554420281	26.3662840184936	11.2785815162354	P2RY12
21.4775404857909	6.55166838907967	17.4694096011687	6.16229041490779	15.8861476788064	2.86315329253393	11.218908033943	CCL3
12.6581119958279	5.65907334780321	11.1587357767255	11.0539269916377	9.7339220473963	16.722715584613	11.1063313841816	FCER1G
7.3167795555871	0.0924296565925567	13.7452116441209	8.36725843809841	16.4477894075414	17.2160665826247	11.0562350411097	TYROBP
11.2034865123473	0.0924296565925567	10.1502166703041	4.80871429259443	10.9258182904525	16.0136301676865	10.5380174803783	FCGR2A
1.13664624814614	0.0924296565925567	18.1302137434474	8.69399417724177	22.0474200272685	11.1989461170331	9.94647014713742	C1QA
9.48276128297995	11.9673287116177	6.97415552602199	-0.0748647329230002	9.81554053587019	21.2593465196667	9.64915090942507	GPR34
11.0921137993031	0.0924296565925567	12.022483724114	7.34786549036474	12.2843187434683	3.08021321227878	9.2199896448339	BCL2A1
1.8267715535961	0.0924296565925567	15.3347875542656	7.1237245837841	11.1876825202894	14.2907499252916	9.15570355203674	C1QC
16.8486897635551	5.74386442111132	15.159440967619	2.10626050776886	12.2294869169468	1.09851555443021	8.98667566902907	CD83
10.485901444631	8.6079743895495	8.67986775711205	-0.00592069242105783	11.0836297423661	1.78520961303208	8.64392107333077	IL1A
20.2620197130276	15.9608772399681	7.95572528471188	7.51595064200598	9.25184037302075	3.50397686926086	8.60378282886631	RGS1
8.65804153053737	8.45717382540438	3.66038083998935	2.8196533302505	10.4714872765232	9.28189193844933	8.55760767797088	KCTD12
2.77038998670308	0.0924296565925567	13.5376454405447	3.53431038222275	19.9441872854904	21.2415883033798	8.53597791138375	HEXB
9.99405868109524	1.0602761290907	9.41744109620574	9.48235844144756	3.08438119879149	7.6332183641659	8.52532973018582	ALOX5AP
-0.148895944924571	-1.45431661221345	13.1730988411704	9.68108425965334	12.6135746283424	7.05332103050258	8.36720264507796	CTSD
18.2537630861212	24.2190879054574	8.72787217860764	0.724378380337015	7.91457482705246	6.44609989477949	8.32122350283005	GPR183
6.84247302966577	4.01500345065599	5.09211135636272	10.7809273958805	18.3587356170184	9.73998068837604	8.29122685902091	B2M
9.20454656618722	0.0924296565925567	9.15175085010453	-0.0104004435388738	7.274720242045	14.5931220345599	8.21323554607477	P2RY13
0.834615713824439	0.0924296565925567	10.9460929685978	7.96562352565448	9.31463732305176	8.45694201737814	8.21128277151631	CD14
4.17007768942309	0.0924296565925567	12.9420417521142	8.96215394624554	7.38434576633282	12.4279411967617	8.17324985628918	TREM2
8.97241918118035	14.7083704612083	6.85110766606138	2.77042587321052	14.5300628678527	6.85498614939967	7.91370266529001	PLEK
8.51609314302258	0.0924296565925567	7.76943502420409	7.29473655132022	3.23778355373128	9.37875955693553	7.53208578776216	ARHGDIB
8.31948991794424	0.0924296565925567	8.67724619003011	4.70221190137742	6.59176330961717	11.2434919153027	7.4556266137807	RGS10
6.84246594872684	0.0924296565925567	6.99072703957893	10.801669840891	7.58299258526686	11.6064571275338	7.2868598124229	AIF1
7.38796949728613	0.0924296565925567	9.0853109518895	4.64521833018377	7.18570284426799	17.6178637377858	7.28683617077706	LY86
14.4869150713385	5.41683450463458	6.72713332993753	7.49891228235897	7.66559309674282	5.67462825820665	7.11302280614825	C3AR1
3.98936910422943	0.0924296565925567	11.2086180293555	7.2279145696854	6.91900790556034	9.15193199527712	7.07346123762287	CD68
6.41725908350447	0.0924296565925567	9.37272587427769	4.04909286555487	7.39978676089542	8.42678961645393	6.90852292219994	LGMN
1.14210487304195	0.0924296565925567	9.59881348803905	3.74883867903142	17.5524776096281	21.5114529989113	6.67382608353524	ZFP36
8.19141810850174	4.31051404770519	10.465042099818	5.48237975831352	3.50920350915878	7.72874280644233	6.60556128237793	MPEG1
-0.112643508837224	0.72401936737083	7.66234411927881	7.96760799850742	5.36766889009907	10.5435472302067	6.51500650468894	CYBA
0.198492105658425	0.0924296565925567	7.91842271315731	10.8997428569166	4.97630340304691	7.67775762286956	6.32703051295824	GRN
12.3018866864493	0.0924296565925567	3.09937711702593	3.52030494378259	9.82695112664597	9.10660876704141	6.313456855412	SAT1
14.5109823789213	0.0924296565925567	7.01033424158916	-0.0550607974617001	5.70315043487596	6.60391525767757	6.15353284627676	SGK1
-0.141389485645135	0.0924296565925567	8.05995809083597	9.22328188115839	5.00451160908576	7.22230297437735	6.11340729173155	EMR1
